Date,EthOpen,EthHigh,EthLow,EthClose,EthAdjClose,EthVolume,BitOpen,BitHigh,BitLow,BitClose,BitAdjClose,BitVolume
23/1/21,1235.267944,1272.151123,1200.893311,1230.990601,1230.990601,27253895441,32985.75781,33360.97656,31493.16016,32067.64258,32067.64258,48354737975
24/1/21,1231.210571,1395.111328,1225.274048,1391.609375,1391.609375,36418163554,32064.37695,32944.00781,31106.68555,32289.37891,32289.37891,48643830599
25/1/21,1390.639893,1467.784912,1304.973999,1324.414795,1324.414795,43565777745,32285.79883,34802.74219,32087.78711,32366.39258,32366.39258,59897054838
26/1/21,1323.741699,1376.085083,1253.340332,1357.058105,1357.058105,41572917750,32358.61328,32794.55078,31030.26563,32569.84961,32569.84961,60255421470
27/1/21,1358.333374,1368.074097,1215.311279,1253.187134,1253.187134,39394416990,32564.0293,32564.0293,29367.13867,30432.54688,30432.54688,62576762015
28/1/21,1251.279785,1356.288696,1226.17395,1332.492188,1332.492188,34637234789,30441.04102,33858.3125,30023.20703,33466.09766,33466.09766,76517157706
29/1/21,1369.086792,1428.981201,1292.240112,1382.522827,1382.522827,53611955259,34318.67188,38406.26172,32064.81445,34316.38672,34316.38672,1.17895E+11
30/1/21,1382.231934,1402.39978,1328.529053,1376.115479,1376.115479,30616574234,34295.93359,34834.70703,32940.1875,34269.52344,34269.52344,65141828798
31/1/21,1376.823608,1378.916016,1288.501587,1314.986206,1314.986206,25198853581,34270.87891,34288.33203,32270.17578,33114.35938,33114.35938,52754542671
1/2/21,1314.855225,1373.845825,1274.357788,1369.040527,1369.040527,29210670920,33114.57813,34638.21484,32384.22852,33537.17578,33537.17578,61400400660
2/2/21,1369.505127,1542.990967,1362.77124,1515.193726,1515.193726,45437142801,33533.19922,35896.88281,33489.21875,35510.28906,35510.28906,63088585433
3/2/21,1514.769653,1660.909546,1510.010254,1660.909546,1660.909546,41874566399,35510.82031,37480.1875,35443.98438,37472.08984,37472.08984,61166818159
4/2/21,1661.170166,1689.186646,1561.853516,1594.762695,1594.762695,44396871836,37475.10547,38592.17578,36317.5,36926.06641,36926.06641,68838074392
5/2/21,1594.793335,1756.510986,1594.793335,1718.650879,1718.650879,40108628454,36931.54688,38225.90625,36658.76172,38144.30859,38144.30859,58598066402
6/2/21,1717.797485,1738.314453,1649.068726,1677.846802,1677.846802,39873420648,38138.38672,40846.54688,38138.38672,39266.01172,39266.01172,71326033653
7/2/21,1677.605713,1690.036621,1501.750244,1614.227783,1614.227783,39889440151,39250.19141,39621.83594,37446.15234,38903.44141,38903.44141,65500641143
8/2/21,1613.642212,1770.59082,1571.579956,1746.616821,1746.616821,48012285956,38886.82813,46203.92969,38076.32422,46196.46484,46196.46484,1.01467E+11
9/2/21,1746.926147,1815.963623,1711.620605,1768.035034,1768.035034,44180727529,46184.99219,48003.72266,45166.96094,46481.10547,46481.10547,91809846886
10/2/21,1768.039795,1826.696777,1686.542358,1744.243408,1744.243408,41916084617,46469.76172,47145.56641,43881.15234,44918.18359,44918.18359,87301089896
11/2/21,1743.714233,1806.539063,1708.679199,1783.797974,1783.797974,36021495262,44898.71094,48463.46875,44187.76172,47909.33203,47909.33203,81388911810
12/2/21,1783.489136,1861.356934,1744.168945,1843.532593,1843.532593,37905036865,47877.03516,48745.73438,46424.97656,47504.85156,47504.85156,76555041196
13/2/21,1843.986816,1871.603516,1770.612061,1814.109863,1814.109863,35359490535,47491.20313,48047.74609,46392.28125,47105.51563,47105.51563,70250456155
14/2/21,1814.372314,1848.154053,1789.914185,1805.084106,1805.084106,31439114900,47114.50781,49487.64063,47114.50781,48717.28906,48717.28906,71248675228
15/2/21,1804.676758,1833.830566,1683.906616,1779.791016,1779.791016,38955610883,48696.53516,48875.57031,46347.47656,47945.05859,47945.05859,77069903166
16/2/21,1778.945557,1824.518677,1729.641968,1781.067505,1781.067505,34269369268,47944.45703,50341.10156,47201.30469,49199.87109,49199.87109,77049582886
17/2/21,1781.350098,1853.667603,1736.705811,1848.458252,1848.458252,35955412703,49207.27734,52533.91406,49072.37891,52149.00781,52149.00781,80820545404
18/2/21,1848.206299,1949.903442,1848.206299,1937.449219,1937.449219,28255902969,52140.97266,52474.10547,51015.76563,51679.79688,51679.79688,52054723579
19/2/21,1938.859863,1969.546997,1896.684448,1960.164795,1960.164795,26268814253,51675.98047,56113.65234,50937.27734,55888.13281,55888.13281,63495496918
20/2/21,1959.902954,2036.286499,1830.531494,1919.534058,1919.534058,34696091102,55887.33594,57505.22656,54626.55859,56099.51953,56099.51953,68145460026
21/2/21,1918.673096,1974.259644,1890.368164,1935.601074,1935.601074,23626547717,56068.56641,58330.57031,55672.60938,57539.94531,57539.94531,51897585191
22/2/21,1935.557861,1936.453735,1580.626587,1781.99292,1781.99292,42409646036,57532.73828,57533.39063,48967.56641,54207.32031,54207.32031,92052420332
23/2/21,1781.409058,1781.409058,1378.840942,1570.203979,1570.203979,52029864713,54204.92969,54204.92969,45290.58984,48824.42578,48824.42578,1.06102E+11
24/2/21,1571.47644,1710.983765,1511.018921,1626.575684,1626.575684,31329000537,48835.08594,51290.13672,47213.5,49705.33203,49705.33203,63695521388
25/2/21,1625.393921,1670.224121,1465.05896,1475.703735,1475.703735,24481681873,49709.08203,51948.96875,47093.85156,47093.85156,47093.85156,54506565949
26/2/21,1478.65332,1559.028931,1407.979248,1446.033691,1446.033691,31435997881,47180.46484,48370.78516,44454.84375,46339.76172,46339.76172,3.50968E+11
27/2/21,1446.929443,1524.932373,1433.786987,1459.973145,1459.973145,20742103233,46344.77344,48253.26953,45269.02734,46188.45313,46188.45313,45910946382
28/2/21,1459.860474,1468.391479,1300.472168,1416.04895,1416.04895,27637026080,46194.01563,46716.42969,43241.61719,45137.76953,45137.76953,53443887451
1/3/21,1417.151123,1567.69458,1416.416138,1564.707642,1564.707642,24032838645,45159.50391,49784.01563,45115.09375,49631.24219,49631.24219,53891300112
2/3/21,1564.063477,1597.610107,1461.325439,1492.608765,1492.608765,22523669722,49612.10547,50127.51172,47228.84375,48378.98828,48378.98828,47530897720
3/3/21,1491.451172,1650.360596,1481.905762,1575.853149,1575.853149,22674780680,48415.81641,52535.13672,48274.32031,50538.24219,50538.24219,53220811975
4/3/21,1574.623779,1622.953857,1511.103394,1541.914307,1541.914307,22906118718,50522.30469,51735.08984,47656.92969,48561.16797,48561.16797,52343816680
5/3/21,1541.541748,1547.878174,1450.891357,1533.275024,1533.275024,21067146937,48527.03125,49396.42969,46542.51563,48927.30469,48927.30469,48625928883
6/3/21,1532.372803,1669.106567,1519.141113,1654.741577,1654.741577,22746262366,48899.23047,49147.21875,47257.52734,48912.38281,48912.38281,34363564661
7/3/21,1655.392456,1730.924194,1636.564453,1723.153809,1723.153809,23809935410,48918.67969,51384.36719,48918.67969,51206.69141,51206.69141,43137459378
8/3/21,1724.229248,1835.192139,1670.942017,1834.727905,1834.727905,27630991158,51174.11719,52314.07031,49506.05469,52246.52344,52246.52344,48597428048
9/3/21,1835.148071,1868.048828,1804.266357,1868.048828,1868.048828,23461244507,52272.96875,54824.11719,51981.83203,54824.11719,54824.11719,50912227385
10/3/21,1868.489014,1873.803223,1766.490479,1799.16626,1799.16626,25154173185,54824.01172,57258.25391,53290.89063,56008.55078,56008.55078,57295577614
11/3/21,1798.033936,1843.818848,1734.617065,1826.194946,1826.194946,24013132909,55963.17969,58091.0625,54484.59375,57805.12109,57805.12109,56772343595
12/3/21,1826.546753,1839.497314,1728.980957,1772.102417,1772.102417,22435821312,57821.21875,57996.62109,55376.64844,57332.08984,57332.08984,55689944702
13/3/21,1772.166382,1937.645508,1733.639893,1924.685425,1924.685425,25014689475,57343.37109,61683.86328,56217.97266,61243.08594,61243.08594,60669829814
14/3/21,1923.86377,1930.779785,1845.119995,1854.564331,1854.564331,19344589211,61221.13281,61597.91797,59302.31641,59302.31641,59302.31641,43901225564
15/3/21,1854.08667,1889.196655,1749.606323,1791.702271,1791.702271,26244738810,59267.42969,60540.99219,55393.16406,55907.19922,55907.19922,66419369890
16/3/21,1792.413818,1817.060181,1720.053223,1806.971802,1806.971802,23828509590,55840.78516,56833.17969,53555.02734,56804.90234,56804.90234,59749798599
17/3/21,1807.056152,1839.81897,1749.179932,1823.449341,1823.449341,24512917348,56825.82813,58969.81641,54528.62891,58870.89453,58870.89453,60258313191
18/3/21,1823.158447,1848.646118,1705.716064,1782.855103,1782.855103,23263845504,58893.07813,60116.25,54253.57813,57858.92188,57858.92188,55746041000
19/3/21,1782.568726,1841.196045,1746.473389,1817.624146,1817.624146,21249297710,57850.44141,59498.375,56643.70313,58346.65234,58346.65234,49063873786
20/3/21,1817.522705,1874.708984,1811.728638,1812.634644,1812.634644,22677674970,58332.26172,60031.28516,58213.29688,58313.64453,58313.64453,50361731222
21/3/21,1812.606567,1823.353027,1764.139282,1788.217041,1788.217041,22977404620,58309.91406,58767.89844,56005.61719,57523.42188,57523.42188,51943414539
22/3/21,1788.362183,1811.968262,1674.299805,1691.333984,1691.333984,23599296129,57517.89063,58471.48047,54288.15625,54529.14453,54529.14453,56521454974
23/3/21,1690.871826,1725.108765,1662.539917,1678.650146,1678.650146,21998237965,54511.66016,55985.44141,53470.69531,54738.94531,54738.94531,56435023914
24/3/21,1678.002563,1740.428223,1570.787964,1593.413452,1593.413452,31228051473,54710.48828,57262.38281,52514.33203,52774.26563,52774.26563,70567223787
25/3/21,1593.123291,1625.911499,1560.370483,1595.359253,1595.359253,29650328701,52726.74609,53392.38672,50856.57031,51704.16016,51704.16016,67999812841
26/3/21,1595.210083,1702.922852,1594.736694,1702.842041,1702.842041,22548516548,51683.01172,55137.3125,51579.85547,55137.3125,55137.3125,56652197978
27/3/21,1703.036133,1732.824341,1674.319336,1716.494629,1716.494629,18102277710,55137.56641,56568.21484,54242.91016,55973.51172,55973.51172,47266542233
28/3/21,1716.40564,1728.584106,1672.6604,1691.355957,1691.355957,16599472938,55974.94141,56610.3125,55071.11328,55950.74609,55950.74609,47686580918
29/3/21,1691.263184,1837.187988,1683.716553,1819.684937,1819.684937,22796570548,55947.89844,58342.09766,55139.33984,57750.19922,57750.19922,57625587027
30/3/21,1819.466309,1860.974731,1793.922363,1846.033691,1846.033691,22512781703,57750.13281,59447.22266,57251.55078,58917.69141,58917.69141,54414116432
31/3/21,1846.098267,1947.837769,1793.002197,1918.362061,1918.362061,30226902621,58930.27734,59930.02734,57726.41797,58918.83203,58918.83203,65520826225
1/4/21,1919.157227,1989.055054,1912.178467,1977.276855,1977.276855,30914259795,58926.5625,59586.07031,58505.27734,59095.80859,59095.80859,61669163792
2/4/21,1976.932739,2152.451904,1960.678711,2143.225586,2143.225586,34862511022,59098.87891,60267.1875,58869.28125,59384.3125,59384.3125,58727860620
3/4/21,2142.895996,2144.962402,2028.422485,2028.422485,2028.422485,32011518871,59397.41016,60110.26953,57603.89063,57603.89063,57603.89063,59641344484
4/4/21,2027.671265,2110.353516,2007.111816,2093.122803,2093.122803,26006501902,57604.83984,58913.74609,57168.67578,58758.55469,58758.55469,50749662970
5/4/21,2093.260742,2140.985352,2032.387695,2107.887207,2107.887207,28889391170,58760.875,59891.29688,57694.82422,59057.87891,59057.87891,60706272115
6/4/21,2109.493164,2151.223389,2057.609131,2118.378906,2118.378906,29222865881,59171.93359,59479.57813,57646.80859,58192.35938,58192.35938,66058027988
7/4/21,2117.728516,2133.1875,1945.442139,1971.077271,1971.077271,36116271935,58186.50781,58731.14453,55604.02344,56048.9375,56048.9375,75645303584
8/4/21,1969.133179,2091.516357,1959.079468,2088.57373,2088.57373,25312956529,56099.91406,58338.73828,55879.08594,58323.95313,58323.95313,53053855641
9/4/21,2088.772217,2102.873779,2055.16333,2072.108887,2072.108887,19812472092,58326.5625,58937.04688,57807.86328,58245.00391,58245.00391,46655208546
10/4/21,2071.111572,2196.996338,2062.787598,2135.942139,2135.942139,24986243611,58253.77734,61276.66406,58038.70703,59793.23438,59793.23438,58238470525
11/4/21,2136.156982,2165.191406,2119.865723,2157.656982,2157.656982,19692836132,59846.23047,60790.55469,59289.79688,60204.96484,60204.96484,46280252580
12/4/21,2157.361816,2199.71875,2110.368896,2139.353271,2139.353271,21727936609,60175.94531,61253.03516,59589.875,59893.45313,59893.45313,51828688519
13/4/21,2139.364258,2318.42334,2138.55957,2299.187744,2299.187744,29456642939,59890.01953,63742.28516,59869.95703,63503.45703,63503.45703,69983454362
14/4/21,2299.3479,2449.6875,2284.563721,2435.10498,2435.10498,35592822986,63523.75391,64863.09766,61554.79688,63109.69531,63109.69531,77451779687
15/4/21,2436.034668,2544.267334,2409.924072,2519.116211,2519.116211,32325606817,63075.19531,63821.67188,62208.96484,63314.01172,63314.01172,60954381579
16/4/21,2516.601807,2547.555664,2318.675049,2431.946533,2431.946533,36196928256,63258.50391,63594.72266,60222.53125,61572.78906,61572.78906,84293007468
17/4/21,2429.980957,2497.385254,2333.682861,2344.89502,2344.89502,32349808978,61529.92188,62572.17578,60361.35156,60683.82031,60683.82031,66138759198
18/4/21,2346.452393,2365.460449,2011.766846,2237.136963,2237.136963,50696368718,60701.88672,61057.45703,52829.53516,56216.18359,56216.18359,97468872758
19/4/21,2238.032715,2276.776855,2086.688721,2166.188721,2166.188721,34060654971,56191.58594,57520.05469,54368.59375,55724.26563,55724.26563,65344865159
20/4/21,2161.939453,2345.834961,2060.143799,2330.210938,2330.210938,39433483315,55681.79297,57062.14844,53448.04688,56473.03125,56473.03125,67849323955
21/4/21,2331.160156,2467.200684,2238.366943,2364.751709,2364.751709,38899067643,56471.12891,56757.97266,53695.46875,53906.08984,53906.08984,54926612466
22/4/21,2357.871094,2641.094971,2315.960205,2403.535156,2403.535156,53575904724,53857.10547,55410.23047,50583.8125,51762.27344,51762.27344,74798630778
23/4/21,2401.256348,2439.537109,2117.039551,2363.586182,2363.586182,55413933925,51739.80859,52120.79297,47714.66406,51093.65234,51093.65234,86668667320
24/4/21,2367.199219,2367.740967,2163.693115,2211.625732,2211.625732,31854226936,51143.22656,51167.5625,48805.28516,50050.86719,50050.86719,49014494781
25/4/21,2214.413818,2354.08667,2172.515137,2316.05957,2316.05957,31814355546,50052.83203,50506.01953,47159.48438,49004.25391,49004.25391,46117114240
26/4/21,2319.478027,2536.337402,2308.315186,2534.481689,2534.481689,35208325408,49077.79297,54288.00391,48852.79688,54021.75391,54021.75391,58284039825
27/4/21,2534.03125,2676.392822,2485.375,2662.865234,2662.865234,32275969215,54030.30469,55416.96484,53319.1875,55033.11719,55033.11719,49448222757
28/4/21,2664.685547,2757.477295,2564.081543,2746.380127,2746.380127,34269031076,55036.63672,56227.20703,53887.91797,54824.70313,54824.70313,48000572955
29/4/21,2748.649658,2797.972412,2672.106689,2756.876953,2756.876953,32578127990,54858.08984,55115.84375,52418.02734,53555.10938,53555.10938,46088929780
30/4/21,2757.734131,2796.054932,2728.169922,2773.207031,2773.207031,29777179889,53568.66406,57900.71875,53129.60156,57750.17578,57750.17578,52395931985
1/5/21,2772.838379,2951.440918,2755.908447,2945.892822,2945.892822,28726205272,57714.66406,58448.33984,57052.27344,57828.05078,57828.05078,42836427360
2/5/21,2945.560059,2984.891846,2860.526123,2952.056152,2952.056152,28032013047,57825.86328,57902.59375,56141.90625,56631.07813,56631.07813,38177405335
3/5/21,2951.175781,3450.037842,2951.175781,3431.086182,3431.086182,49174290212,56620.27344,58973.30859,56590.87109,57200.29297,57200.29297,51713139031
4/5/21,3431.131592,3523.585938,3180.742676,3253.629395,3253.629395,62402045158,57214.17969,57214.17969,53191.42578,53333.53906,53333.53906,68564706967
5/5/21,3240.554688,3541.462646,3213.101563,3522.783203,3522.783203,48334198383,53252.16406,57911.36328,52969.05469,57424.00781,57424.00781,69241316747
6/5/21,3524.930908,3598.895996,3386.23999,3490.880371,3490.880371,44300394788,57441.30859,58363.31641,55382.50781,56396.51563,56396.51563,69523285106
7/5/21,3490.105225,3573.290039,3370.261963,3484.729004,3484.729004,39607240515,56413.95313,58606.63281,55321.84766,57356.40234,57356.40234,68434023376
8/5/21,3481.988037,3950.165039,3453.768555,3902.647705,3902.647705,50208491286,57352.76563,59464.61328,56975.21094,58803.77734,58803.77734,65382980634
9/5/21,3911.463135,3981.259033,3743.989014,3928.844727,3928.844727,50568290278,58877.39063,59210.88281,56482.00391,58232.31641,58232.31641,65906690347
10/5/21,3924.41333,4197.473145,3684.45166,3952.293945,3952.293945,62691789007,58250.87109,59519.35547,54071.45703,55859.79688,55859.79688,71776546298
11/5/21,3948.271973,4178.208984,3783.889404,4168.701172,4168.701172,52679737865,55847.24219,56872.54297,54608.65234,56704.57422,56704.57422,61308396325
12/5/21,4174.635742,4362.350586,3785.848633,3785.848633,3785.848633,69023382175,56714.53125,57939.36328,49150.53516,49150.53516,49150.53516,75215403907
13/5/21,3828.918457,4032.563477,3549.407227,3715.148438,3715.148438,78398214539,49735.43359,51330.84375,46980.01953,49716.19141,49716.19141,96721152926
14/5/21,3720.122314,4171.01709,3703.399902,4079.057373,4079.057373,48174271215,49682.98047,51438.11719,48868.57813,49880.53516,49880.53516,55737497453
15/5/21,4075.95166,4129.185547,3638.12207,3638.12207,3638.12207,42422321751,49855.49609,50639.66406,46664.14063,46760.1875,46760.1875,59161047474
16/5/21,3641.830811,3878.895996,3350.95166,3587.506104,3587.506104,47359478734,46716.63672,49720.04297,43963.35156,46456.05859,46456.05859,64047871555
17/5/21,3581.343018,3587.765625,3129.008789,3282.397705,3282.397705,54061732774,46415.89844,46623.55859,42207.28906,43537.51172,43537.51172,74903638450
18/5/21,3276.872314,3562.465088,3246.404053,3380.070068,3380.070068,40416525218,43488.05859,45812.45703,42367.83203,42909.40234,42909.40234,56187365084
19/5/21,3382.657227,3437.935791,1952.460205,2460.679199,2460.679199,84482912776,42944.97656,43546.11719,30681.49609,37002.44141,37002.44141,1.26358E+11
20/5/21,2439.638672,2993.145264,2170.229004,2784.294189,2784.294189,67610826680,36753.66797,42462.98438,35050.61719,40782.73828,40782.73828,88281943359
21/5/21,2772.341309,2938.205078,2113.347168,2430.621338,2430.621338,53774070802,40596.94922,42172.17188,33616.45313,37304.69141,37304.69141,82051616861
22/5/21,2436.014648,2483.983154,2168.124268,2295.705566,2295.705566,42089937660,37371.03125,38831.05469,35383.68359,37536.63281,37536.63281,57377273240
23/5/21,2298.367188,2384.411621,1737.46875,2109.579834,2109.579834,56005721977,37531.44922,38289.21875,31227.33984,34770.58203,34770.58203,78469274361
24/5/21,2099.936035,2672.595703,2090.639648,2643.591064,2643.591064,53697121740,34700.36328,39835.14063,34551.08203,38705.98047,38705.98047,67359584098
25/5/21,2649.033203,2750.534912,2394.355469,2706.628906,2706.628906,49558333256,38795.78125,39776.35156,36581.42969,38402.22266,38402.22266,56211915803
26/5/21,2707.052734,2911.735596,2652.094482,2888.69873,2888.69873,42499766020,38392.625,40782.07813,37905.83594,39294.19922,39294.19922,51346735160
27/5/21,2888.752441,2888.752441,2642.60791,2736.488525,2736.488525,33373635283,39316.89063,40379.61719,37247.90234,38436.96875,38436.96875,43210968721
28/5/21,2742.468994,2761.363281,2336.361328,2419.90625,2419.90625,39999114805,38507.08203,38856.96875,34779.03906,35697.60547,35697.60547,55200191952
29/5/21,2414.067139,2566.938477,2208.490967,2279.51416,2279.51416,33773720220,35684.15625,37234.5,33693.92969,34616.06641,34616.06641,45231013335
30/5/21,2278.288818,2472.187744,2188.834473,2390.30542,2390.30542,25876619428,34607.40625,36400.66797,33520.73828,35678.12891,35678.12891,31646080921
31/5/21,2387.198486,2715.85498,2279.505127,2714.945313,2714.945313,31007383150,35658.59375,37468.25,34241.94531,37332.85547,37332.85547,39009847639
1/6/21,2707.560547,2739.737549,2531.160645,2633.518311,2633.518311,27363223090,37293.79297,37896.73438,35787.08594,36684.92578,36684.92578,34639423297
2/6/21,2634.456055,2801.392334,2555.401367,2706.125,2706.125,27723267359,36699.92188,38231.33984,35966.30859,37575.17969,37575.17969,33070867190
3/6/21,2708.376221,2891.254883,2667.684326,2855.126465,2855.126465,30038207402,37599.41016,39478.95313,37243.97266,39208.76563,39208.76563,35460750427
4/6/21,2857.165527,2857.165527,2562.637451,2688.195068,2688.195068,34173841611,39242.48438,39242.48438,35717.72266,36894.40625,36894.40625,41831090187
5/6/21,2691.619385,2817.484863,2558.233643,2630.576904,2630.576904,30496672724,36880.15625,37917.71484,34900.41406,35551.95703,35551.95703,35959473399
6/6/21,2629.748779,2743.441162,2616.162354,2715.092773,2715.092773,25311639414,35538.60938,36436.42188,35304.57813,35862.37891,35862.37891,28913440585
7/6/21,2713.047363,2845.185059,2583.995117,2590.263184,2590.263184,30600111277,35835.26563,36790.57031,33480.64063,33560.70703,33560.70703,33683936663
8/6/21,2594.602295,2620.846191,2315.546631,2517.438721,2517.438721,41909736778,33589.51953,34017.38672,31114.44336,33472.63281,33472.63281,49902050442
9/6/21,2510.199219,2625.070557,2412.197754,2608.26709,2608.26709,36075832186,33416.97656,37537.37109,32475.86523,37345.12109,37345.12109,53972919008
10/6/21,2611.142578,2619.957764,2435.401611,2471.518555,2471.518555,28753626390,37389.51563,38334.32422,35847.59375,36702.59766,36702.59766,43576032854
11/6/21,2472.858887,2495.414795,2326.869629,2353.768799,2353.768799,24832564195,36697.03125,37608.69531,36044.44922,37334.39844,37334.39844,38699736985
12/6/21,2354.752197,2447.227783,2265.758057,2372.484375,2372.484375,25724364410,37340.14453,37408.92578,34728.19141,35552.51563,35552.51563,37924228550
13/6/21,2372.690186,2547.36792,2312.640137,2508.391602,2508.391602,27092945370,35555.78906,39322.78125,34864.10938,39097.85938,39097.85938,40669112838
14/6/21,2508.770508,2606.432861,2469.388184,2537.891113,2537.891113,26964576331,39016.96875,40978.36328,38757.28516,40218.47656,40218.47656,43148914673
15/6/21,2587.762695,2639.229248,2515.153076,2610.936768,2610.936768,29005279219,40427.16797,41295.26953,39609.46875,40406.26953,40406.26953,46420149185
16/6/21,2544.864746,2554.628906,2354.350586,2367.663574,2367.663574,24101926180,40168.69141,40516.77734,38176.03516,38347.0625,38347.0625,39211635100
17/6/21,2367.306396,2457.175537,2312.301514,2372.001953,2372.001953,21871633186,38341.42188,39513.67188,37439.67578,38053.50391,38053.50391,37096670047
18/6/21,2374.586914,2377.195068,2147.30835,2231.733154,2231.733154,22752818388,38099.47656,38187.26172,35255.85547,35787.24609,35787.24609,36200887275
19/6/21,2235.15918,2278.415039,2168.88501,2178.499023,2178.499023,18765854896,35854.52734,36457.79688,34933.0625,35615.87109,35615.87109,31207279719
20/6/21,2171.337891,2275.382813,2049.962646,2246.364502,2246.364502,22535930423,35563.14063,36059.48438,33432.07422,35698.29688,35698.29688,36664034054
21/6/21,2245.317871,2259.464111,1867.185425,1888.44751,1888.44751,33745173825,35641.14453,35721.64063,31295.93555,31676.69336,31676.69336,52809038594
22/6/21,1886.667603,1993.15979,1707.600586,1874.950073,1874.950073,35547251725,31622.37695,33292.45313,28893.62109,32505.66016,32505.66016,58964353058
23/6/21,1878.625,2043.530396,1827.571533,1989.736328,1989.736328,28408659206,32515.71484,34753.41016,31772.63281,33723.02734,33723.02734,46317108925
24/6/21,1968.957397,2032.339355,1887.432007,1988.456299,1988.456299,20272845769,33682.80078,35228.85156,32385.21484,34662.4375,34662.4375,33123368116
25/6/21,1989.21582,2017.759521,1794.400391,1813.217285,1813.217285,22774334998,34659.10547,35487.24609,31350.88477,31637.7793,31637.7793,40230904226
26/6/21,1810.884277,1850.17981,1719.559448,1829.239258,1829.239258,20637542361,31594.66406,32637.58789,30184.50195,32186.27734,32186.27734,38585385521
27/6/21,1830.996948,1979.95813,1811.24585,1978.894653,1978.894653,19885474742,32287.52344,34656.12891,32071.75781,34649.64453,34649.64453,35511640894
28/6/21,1981.386475,2139.80542,1963.615479,2079.657471,2079.657471,25514602841,34679.12109,35219.89063,33902.07422,34434.33594,34434.33594,33892523752
29/6/21,2083.44873,2242.23877,2076.240234,2160.768311,2160.768311,24815124419,34475.55859,36542.10938,34252.48438,35867.77734,35867.77734,37901460044
30/6/21,2164.216309,2282.989014,2090.760742,2274.547607,2274.547607,25828056268,35908.38672,36074.75781,34086.15234,35040.83594,35040.83594,34059036099
1/7/21,2274.397461,2274.397461,2081.081055,2113.605469,2113.605469,29061701793,35035.98438,35035.98438,32883.78125,33572.11719,33572.11719,37838957079
2/7/21,2109.892578,2155.596436,2021.824829,2150.040283,2150.040283,31796212554,33549.60156,33939.58984,32770.67969,33897.04688,33897.04688,38728974942
3/7/21,2150.834961,2237.567139,2117.590088,2226.114258,2226.114258,17433361641,33854.42188,34909.26172,33402.69531,34668.54688,34668.54688,24383958643
4/7/21,2226.550293,2384.286865,2190.837646,2321.724121,2321.724121,18787107473,34665.56641,35937.56641,34396.47656,35287.78125,35287.78125,24924307911
5/7/21,2321.922852,2321.922852,2163.041504,2198.58252,2198.58252,20103794829,35284.34375,35284.34375,33213.66016,33746.00391,33746.00391,26721554282
6/7/21,2197.919434,2346.294922,2197.919434,2324.679443,2324.679443,20891861314,33723.50781,35038.53516,33599.91797,34235.19531,34235.19531,26501259870
7/7/21,2323.208496,2403.773438,2298.026855,2315.161865,2315.161865,22398345285,34225.67969,34997.66406,33839.28906,33855.32813,33855.32813,24796027477
8/7/21,2317.949219,2324.006836,2089.414307,2120.026367,2120.026367,23188123689,33889.60547,33907.90625,32133.18359,32877.37109,32877.37109,29910396946
9/7/21,2115.573975,2185.376221,2051.06665,2146.692383,2146.692383,23029574602,32861.67188,34042.29297,32318.88086,33798.01172,33798.01172,27436021028
10/7/21,2146.999756,2190.124023,2081.923584,2111.403564,2111.403564,17581542471,33811.24219,34209.07031,33116.01172,33520.51953,33520.51953,22971873468
11/7/21,2110.875732,2172.65332,2083.803711,2139.664795,2139.664795,14705386138,33509.07813,34584.70313,33346.73828,34240.1875,34240.1875,20108729370
12/7/21,2140.506836,2167.710205,2011.018921,2036.721069,2036.721069,17768129077,34254.01563,34592.15625,32697.30859,33155.84766,33155.84766,24321499537
13/7/21,2034.098389,2040.693604,1922.577881,1940.083984,1940.083984,16621628658,33125.46875,33327.10156,32261.41992,32702.02539,32702.02539,19120856669
14/7/21,1941.167847,2015.107422,1869.223145,1994.331299,1994.331299,17342819679,32723.8457,33061.39844,31639.125,32822.34766,32822.34766,21376531210
15/7/21,1994.712036,2037.742554,1883.272217,1911.175659,1911.175659,15688092552,32827.875,33159.64063,31175.70898,31780.73047,31780.73047,21300524237
16/7/21,1916.598389,1959.696289,1853.590332,1880.382935,1880.382935,14884569147,31841.55078,32218.40625,31100.67383,31421.53906,31421.53906,23699476918
17/7/21,1876.881348,1917.5979,1855.59082,1898.825195,1898.825195,13364282076,31397.30859,31935.94531,31223.99023,31533.06836,31533.06836,18895018942
18/7/21,1900.194336,1988.336426,1883.012573,1895.552124,1895.552124,13791868728,31533.88477,32398.99609,31215.49219,31796.81055,31796.81055,18787986667
19/7/21,1893.053589,1916.118042,1807.909912,1817.296631,1817.296631,14157735481,31800.01172,31885.85938,30563.73438,30817.83203,30817.83203,20434789545
20/7/21,1819.082031,1836.998047,1722.050781,1787.510742,1787.510742,17368597636,30838.28516,31006.1875,29360.95508,29807.34766,29807.34766,23148267245
21/7/21,1786.276245,2025.68042,1759.023315,1990.970825,1990.970825,21253359756,29796.28516,32752.32617,29526.18359,32110.69336,32110.69336,28203024559
22/7/21,1994.822876,2044.116455,1954.297852,2025.202759,2025.202759,17495480331,32138.87305,32576.40039,31745.29883,32313.10547,32313.10547,19555230518
23/7/21,2025.105713,2129.441162,2000.436279,2124.776611,2124.776611,16200392492,32305.95898,33581.55078,32057.89258,33581.55078,33581.55078,22552046192
24/7/21,2123.961182,2197.649414,2107.323486,2189.21875,2189.21875,16057446601,33593.73047,34490.39063,33424.85938,34292.44531,34292.44531,21664706865
